,id,paragraph
769,r221222c,60
770,r221222c,50
771,r221222c,40
772,r221222c,30
773,r221222c,20
774,r221222c,10
775,r221222c,0 CY
776,r221222c,30
777,r221222c,25
778,r221222c,20
779,r221222c,15
780,r221222c,10
781,r221222c,5
782,r221222c,0
783,r221222c,-5
784,r221222c,30
785,r221222c,25
786,r221222c,20
787,r221222c,15
788,r221222c,10
789,r221222c,5
790,r221222c,0
791,r221222c,-5
792,r221222c,70
793,r221222c,60
794,r221222c,50
795,r221222c,40
796,r221222c,30
797,r221222c,20
798,r221222c,10
799,r221222c,0 CY
800,r221222c,70
801,r221222c,60
802,r221222c,50
803,r221222c,40
804,r221222c,30
805,r221222c,20
806,r221222c,10
807,r221222c,0 CY
808,r221222c,United Kingdom
809,r221222c,%
810,r221222c,y/y  % chg.
811,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
812,r221222c,%
813,r221222c,y/y % chg.
814,r221222c,Japan
815,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
816,r221222c,Notes: 1. Figures for the government spending to GDP ratio up through 2011 are from the Public Finances in Modern History database published by the IMF. The figures from 2012 
817,r221222c,onward are from the October 2022 World Economic Outlook (WEO).
818,r221222c,2. Figures for Germany prior to 1991 are those for West Germany.
819,r221222c,"Sources: IMF; OECD; Mauro, P., Romeu, R., Binder, A. J., and Zaman, A., ""A Modern History of Fiscal Prudence and Profligacy,"" IMF Working Paper, no. 2013/005 (2013)."
820,r221222c,30
821,r221222c,25
822,r221222c,20
823,r221222c,15
824,r221222c,10
825,r221222c,5
826,r221222c,0
827,r221222c,-5
828,r221222c,30
829,r221222c,25
830,r221222c,20
831,r221222c,15
832,r221222c,10
833,r221222c,5
834,r221222c,0
835,r221222c,-5
836,r221222c,3
837,r221222c,I. Looking at the Present: Is the Mild-Inflation Regime Over?
838,r221222c,Chart 4
839,r221222c,Government Debt Outstanding and Inflation Rates: No Clear Relationship
840,r221222c,United States
841,r221222c,%
842,r221222c,y/y  % chg.
843,r221222c,Government debt outstanding to GDP ratio (left scale)
844,r221222c,"CPI (all items, right scale)"
845,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
846,r221222c,150
847,r221222c,120
848,r221222c,90
849,r221222c,60
850,r221222c,30
851,r221222c,0 CY
852,r221222c,%
853,r221222c,100
854,r221222c,Germany
855,r221222c,y/y  % chg.
856,r221222c,80
857,r221222c,60
858,r221222c,40
859,r221222c,20
860,r221222c,0 CY
861,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
862,r221222c,30
863,r221222c,25
864,r221222c,20
865,r221222c,15
866,r221222c,10
867,r221222c,5
868,r221222c,0
869,r221222c,-5
870,r221222c,30
871,r221222c,25
872,r221222c,20
873,r221222c,15
874,r221222c,10
875,r221222c,5
876,r221222c,0
877,r221222c,-5
878,r221222c,Note: Figures for Germany prior to 1991 are those for West Germany. Sources: IMF; OECD.
879,r221222c,%
880,r221222c,200
881,r221222c,United Kingdom
882,r221222c,y/y  % chg.
883,r221222c,150
884,r221222c,100
885,r221222c,50
886,r221222c,0 CY
887,r221222c,300
888,r221222c,250
889,r221222c,200
890,r221222c,150
891,r221222c,100
892,r221222c,50
893,r221222c,0 CY
894,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
895,r221222c,%
896,r221222c,Japan
897,r221222c,y/y  % chg.
898,r221222c,50 55 60 65 70 75 80 85 90 95 00 05 10 15 20
899,r221222c,30
900,r221222c,25
901,r221222c,20
902,r221222c,15
903,r221222c,10
904,r221222c,5
905,r221222c,0
906,r221222c,-5
907,r221222c,30
908,r221222c,25
909,r221222c,20
910,r221222c,15
911,r221222c,10
912,r221222c,5
913,r221222c,0
914,r221222c,-5
915,r221222c,4
916,r221222c,I. Looking at the Present: Is the Mild-Inflation Regime Over?
917,r221222c,Chart 5
918,r221222c,"World Trade: Stagnant Goods, Growing Services"
919,r221222c,CY 1990 = 100
920,r221222c,Goods
921,r221222c,Other commercial services
922,r221222c,"1,300"
923,r221222c,"1,200"
924,r221222c,"1,100"
925,r221222c,"1,000"
926,r221222c,900
927,r221222c,800
928,r221222c,700
929,r221222c,600
930,r221222c,500
931,r221222c,400
932,r221222c,300
933,r221222c,200
934,r221222c,100
935,r221222c,0 CY
936,r221222c,90
937,r221222c,95
938,r221222c,00
939,r221222c,05
940,r221222c,10
941,r221222c,15
942,r221222c,20
943,r221222c,"Note: Figures are the sum of exports and imports on a U.S. dollar basis. Those for other commercial services exclude travel and transport. Sources: WTO; Baldwin, R., ""Globotics and Macroeconomics: Globalisation and Automation of the Service Sector,"" CEPR Press Discussion Paper, no. 17530 (2022)."
944,r221222c,I. Looking at the Present: Is the Mild-Inflation Regime Over?
945,r221222c,Determinants of the Natural Rate of Interest
946,r221222c,5
947,r221222c,Chart 6
948,r221222c,Real interest rate
949,r221222c,Demand curve
950,r221222c,Decrease in capital supply (cid:1) Aging population: withdrawing  savings by retired households
951,r221222c,(cid:1) Financial crisis
952,r221222c,Natural rate  of interest
953,r221222c,Decrease in capital demand (cid:1) Slowdown in business dynamism (cid:1) Depopulation: less labor input and 
954,r221222c,excess capital stock
955,r221222c,Supply curve
956,r221222c,Increase in capital supply (cid:1) Aging population: precautionary  savings caused by increased  longevity
957,r221222c,(cid:1) Improved functioning of financial 
958,r221222c,intermediation
959,r221222c,(cid:1) Increase in precautionary savings  due to heightened uncertainty
960,r221222c,Increase in capital demand
961,r221222c,(cid:1) Creating new investment  opportunities such as  innovation and GX (cid:1) Increase in fiscal deficit
962,r221222c,Savings and investment
963,r221222c,6
964,r221222c,II. Looking Back: History of Monetary Economics
965,r221222c,Chart 7
966,r221222c,History of Monetary Economics
967,r221222c,Episode
968,r221222c,Period
969,r221222c,Price Developments
970,r221222c,Economist
971,r221222c,Issue
972,r221222c,Price Revolution
973,r221222c,16-17th century
974,r221222c,Prolonged inflation D. Hume
975,r221222c,deflation
976,r221222c,・Benefits/harms of inflation and 
977,r221222c,Bank Restriction
978,r221222c,1797-1821
979,r221222c,Deflation and  inflation
980,r221222c,Long-Term Deflation
981,r221222c,Late 19th century (1873-1896)
982,r221222c,Prolonged deflation
983,r221222c,・Neutrality of money
984,r221222c,・Harms of inflation and deflation ・Central bank for price and  financial system stability
985,r221222c,・Evolution of the quantity theory of 
986,r221222c,money
987,r221222c,H. Thornton
988,r221222c,A. Marshall I. Fisher K. Wicksell
989,r221222c,Great  Depression
990,r221222c,1929-1930s * Differs by country 
991,r221222c,and region
992,r221222c,Extreme deflation
993,r221222c,I. Fisher J. M. Keynes
994,r221222c,・Harms of deflation ・Principle of effective demand
995,r221222c,Great  Inflation
996,r221222c,1970s * Differs by country 
997,r221222c,and region
998,r221222c,High inflation
999,r221222c,M. Friedman R. E. Lucas Jr. T. J. Sargent
1000,r221222c,・Reconfirmed role of money and 
1001,r221222c,expectations
1002,r221222c,7
1003,r221222c,Chart 8
1004,r221222c,III. Looking Ahead: Lessons from History
1005,r221222c,Historical Downtrend in Global Real Interest Rate
1006,r221222c,"7-year moving  average,  %"
1007,r221222c,20
1008,r221222c,15
1009,r221222c,10
1010,r221222c,5
1011,r221222c,0
1012,r221222c,-5
1013,r221222c,-10 CY
1014,r221222c,1317
1015,r221222c,1417
1016,r221222c,1517
1017,r221222c,1617
1018,r221222c,1717
1019,r221222c,1817
1020,r221222c,1917
1021,r221222c,2017
1022,r221222c,"Note: Figures are calculated based on GDP-weighted nominal interest rates and inflation rates using available data for eight countries: Italy, the Netherlands, France, Spain, the United "
1023,r221222c,"Kingdom, Germany, the United States, and Japan."
1024,r221222c,"Source: Schmelzing, P., ""Eight Centuries of Global Real Interest Rates, R-G, and the 'Suprasecular' Decline, 1311-2018,"" Bank of England Staff Working Paper, no. 845 (2020)."
1025,r221222c,8
1026,r221222c,III. Looking Ahead: Lessons from History
1027,r221222c,Chart 9
1028,r221222c,Discussions over the Monetary Policy Targets Overseas
1029,r221222c,Proposals
1030,r221222c,Description
1031,r221222c,Higher Inflation Target
1032,r221222c,"... raise the target [from 2 percent] to, say, 3 or 4 percent  (Bernanke, 2017)"
1033,r221222c,Average Inflation Targeting
1034,r221222c,"... targeting average inflation over a multiyear period  (Clarida, 2019)"
1035,r221222c,Price-Level Targeting
1036,r221222c,"... [targeting] the level of prices on a steady growth path,  rising by (say) 2 percent per year (Bernanke, 2017)"
1037,r221222c,Temporary Price-Level  Targeting
1038,r221222c,Inflation Target Range
1039,r221222c,"... apply a price-level target ... only to periods around ZLB  episodes, retaining ... the current 2 percent [inflation] target  at other times (Bernanke, 2017)"
1040,r221222c,"... [setting a] goal within that range ..., perhaps year by year,  depending on specific economic circumstances (Rosengren,  2018)"
1041,r221222c,Nominal GDP Targeting
1042,r221222c,"... targeting the growth rate or the level of nominal GDP  (Svensson, 2019)"
1043,r221222c,"Sources: Bernanke, B. S., ""Temporary Price-Level Targeting: An Alternative Framework for Monetary Policy,"" The Brookings Institution, October 12, 2017,"
1044,r221222c,"https://www.brookings.edu/blog/ben-bernanke/2017/10/12/temporary-price-level-targeting-an-alternative-framework-for-monetary-policy; Clarida, R. H., ""The Federal Reserve's Review of Its Monetary Policy Strategy, Tools, and Communication Practices,"" remarks at the 2019 U.S. Monetary Policy Forum, February 22, 2019; Rosengren, E. S., ""Considering Alternative Monetary Policy Frameworks: An Inflation Range with an Adjustable Inflation Target,"" speech at the Money, Models, & Digital Innovation Conference,  January 12, 2018; and Svensson, L. E. O., ""Monetary Policy Strategies for the Federal Reserve,"" prepared for a presentation at the Conference on Monetary Policy Strategy, Tools, and Communication Practices at the Federal Reserve Bank of Chicago, June 5, 2019. "
1045,r221222c,9
1046,r221222c,III. Looking Ahead: Lessons from History
1047,r221222c,Chart 10
1048,r221222c,Economic Growth despite Depopulation
1049,r221222c,Working-Age Population and GDP per Working-Age Person
1050,r221222c,mil. persons
1051,r221222c,Introduction of QQE (Apr. 2013)
1052,r221222c,CY 1991 = 100
1053,r221222c,90
1054,r221222c,85
1055,r221222c,80
1056,r221222c,75
1057,r221222c,150
1058,r221222c,140
1059,r221222c,130
1060,r221222c,120
1061,r221222c,110
1062,r221222c,100
1063,r221222c,Working-age population (left scale)
1064,r221222c,Real GDP per working-age person (right scale)
1065,r221222c,Nominal GDP per working-age person (right scale)
1066,r221222c,96
1067,r221222c,01
1068,r221222c,06
1069,r221222c,11
1070,r221222c,16
1071,r221222c,70 CY
1072,r221222c,91
1073,r221222c,Source: World Bank.
1074,r221222c,90
1075,r221222c,21
1076,r221222c,10
1077,r221222c,105
1078,r221222c,100
1079,r221222c,95
1080,r221222c,90
1081,r221222c,85
1082,r221222c,80
1083,r221222c,75
1084,r221222c,70
1085,r221222c,11
1086,r221222c,Chart 12
1087,r221222c,III. Looking Ahead: Lessons from History
1088,r221222c,Chart 11
1089,r221222c,Increase in Employed Persons and Prices 
1090,r221222c,Introduction of QQE (Apr. 2013)
1091,r221222c,CY 2020 = 100
1092,r221222c,mil. persons
1093,r221222c,68
1094,r221222c,66
1095,r221222c,64
1096,r221222c,62
1097,r221222c,60
1098,r221222c,58
1099,r221222c,56
1100,r221222c,Employed persons (left scale)
1101,r221222c,"CPI (less fresh food, right scale)"
1102,r221222c,54 CY
1103,r221222c,80
1104,r221222c,85
1105,r221222c,90
1106,r221222c,95
1107,r221222c,00
1108,r221222c,05
1109,r221222c,10
1110,r221222c,15
1111,r221222c,20
1112,r221222c,Note: Figures for the CPI from 1997 onward exclude the direct effects of the consumption tax hikes. Source: Ministry of Internal Affairs and Communications.
1113,r221222c,III. Looking Ahead: Lessons from History
1114,r221222c,Decomposition of Economic Growth  in Japan and the United States
1115,r221222c,(a)
1116,r221222c,GDP = Total population ×
1117,r221222c,(b) Employed persons
1118,r221222c,Total population
1119,r221222c,(c) Total hours worked
1120,r221222c,Employed persons
1121,r221222c,×
1122,r221222c,×
1123,r221222c,(d) GDP
1124,r221222c,Total hours worked
1125,r221222c,GDP per capita
1126,r221222c,Japan
1127,r221222c,United States
1128,r221222c,"average, %"
1129,r221222c,"average, %"
1130,r221222c,GDP
1131,r221222c,Total population
1132,r221222c,GDP per capita
1133,r221222c,1990s
1134,r221222c,2000s
1135,r221222c,2010s
1136,r221222c,1.6
1137,r221222c,0.5
1138,r221222c,1.2
1139,r221222c,(a)
1140,r221222c,0.3
1141,r221222c,0.1
1142,r221222c,-0.1 
1143,r221222c,1.3
1144,r221222c,0.4
1145,r221222c,1.3
1146,r221222c,Employed persons/ Total population (b)
1147,r221222c,0.1
1148,r221222c,-0.2 
1149,r221222c,0.6
1150,r221222c,Hours worked per person
1151,r221222c,GDP per hour worked
1152,r221222c,(c)
1153,r221222c,-1.2
1154,r221222c,-0.5
1155,r221222c,-0.4
1156,r221222c,(d)
1157,r221222c,2.4
1158,r221222c,1.0
1159,r221222c,1.2
1160,r221222c,GDP
1161,r221222c,Total population
1162,r221222c,GDP per capita
1163,r221222c,(a)
1164,r221222c,Employed persons/ Total population (b)
1165,r221222c,Hours worked per person
1166,r221222c,GDP per hour worked
1167,r221222c,(c)
1168,r221222c,(d)
1169,r221222c,1990s
1170,r221222c,3.2    
1171,r221222c,1.2    
1172,r221222c,2.0    
1173,r221222c,0.1    
1174,r221222c,-0.0    
1175,r221222c,1.9    
1176,r221222c,2000s
1177,r221222c,1.9    
1178,r221222c,1.0    
1179,r221222c,1.0    
1180,r221222c,-0.5    
1181,r221222c,-0.4    
1182,r221222c,1.9    
1183,r221222c,2010s
1184,r221222c,2.3    
1185,r221222c,0.7    
1186,r221222c,1.6    
1187,r221222c,0.5    
1188,r221222c,0.1    
1189,r221222c,1.0    
1190,r221222c,"Source: Kuroda, H., ""Japan's Inflation Dynamics and the Role of Monetary Policy,"" speech at Columbia University in New York, April 22, 2022."
1191,r221222c,12
1192,r221222c,III. Looking Ahead: Lessons from History
1193,r221222c,Chart 13
1194,r221222c,CPI Inflation Rates: No Longer in Deflation
1195,r221222c,y/y  % chg.
1196,r221222c,CPI (less fresh food)
1197,r221222c,CPI (less fresh food and energy)
1198,r221222c,Average  from  FY 2013 onward +0.4%
1199,r221222c,Average  from  FY 1998 to 2012 (less  fresh  food) -0.3%
1200,r221222c,4
1201,r221222c,3
1202,r221222c,2
1203,r221222c,1
1204,r221222c,0
1205,r221222c,-1
1206,r221222c,-2
1207,r221222c,-3 CY
1208,r221222c,85
1209,r221222c,90
1210,r221222c,95
1211,r221222c,00
1212,r221222c,05
1213,r221222c,10
1214,r221222c,15
1215,r221222c,20
1216,r221222c,Note: Figures from 1997 onward exclude the direct effects of the consumption tax hikes. Source: Ministry of Internal Affairs and Communications.
1217,r221222c,13
1218,r221222c,
