,id,paragraph
37,r221205a,"((cid:9)(cid:14)(cid:3)(cid:16)(cid:8)(cid:4)(cid:2)(cid:9)(cid:14)(cid:19)(cid:3)(cid:13)(cid:16)(cid:3)(cid:10)(cid:23)(cid:8)(cid:3)(cid:23)(cid:12)(cid:18)(cid:12)(cid:9)(cid:22)(cid:3)(cid:15)(cid:13)(cid:22)(cid:8)(cid:3)(cid:18)(cid:8)(cid:7)(cid:13)(cid:10)(cid:8)(cid:16)(cid:3)(cid:10)(cid:2)(cid:3)(cid:10)(cid:23)(cid:8)(cid:3)(cid:5)(cid:13)(cid:18)(cid:22)(cid:12)(cid:9)(cid:13)(cid:7)(cid:3)(cid:15)(cid:2)(cid:18)(cid:21)(cid:8)(cid:18)(cid:19)(cid:3)(cid:12)(cid:30)(cid:8)(cid:30)(cid:19)(cid:3)(cid:25)(cid:2)(cid:24)(cid:3)(cid:16)(cid:15)(cid:12)(cid:10)(cid:4)(cid:23)(cid:8)(cid:18)(cid:16)(cid:3)(cid:2)(cid:18)(cid:3)(cid:9)(cid:8)(cid:15)(cid:3)(cid:23)(cid:12)(cid:18)(cid:8)(cid:16)(cid:19)(cid:3)(cid:10)(cid:23)(cid:12)(cid:16) !""(cid:3)(cid:18)(cid:13)(cid:10)(cid:8)(cid:3)(cid:2)(cid:11)(cid:3)(cid:22)(cid:18)(cid:2)(cid:15)(cid:10)(cid:23)(cid:3)(cid:12)(cid:9)(cid:3))(cid:4)(cid:10)(cid:2)(cid:24)(cid:8)(cid:18)(cid:3)(cid:7)(cid:12)(cid:21)(cid:8)(cid:7)(cid:17)(cid:3)(cid:18)(cid:8)(cid:6)(cid:18)(cid:8)(cid:16)(cid:8)(cid:9)(cid:10)(cid:16)(cid:3)(cid:13)(cid:9)(cid:3)*++,-(cid:3)./*01(cid:3)(cid:11)(cid:2)(cid:18)(cid:3)(cid:10)(cid:23)(cid:8)(cid:3)(cid:22)(cid:18)(cid:2)(cid:15)(cid:10)(cid:23)(cid:3)(cid:18)(cid:13)(cid:10)(cid:8)(cid:3)(cid:2)(cid:11)(cid:3)(cid:13)%(cid:8)(cid:18)(cid:13)(cid:22)(cid:8) (cid:15)(cid:13)(cid:22)(cid:8)(cid:16)(cid:3)(cid:13)(cid:4)(cid:18)(cid:2)(cid:16)(cid:16)(cid:3)(cid:10)(cid:23)(cid:8)(cid:3)(cid:8)(cid:4)(cid:2)(cid:9)(cid:2)(cid:5)(cid:17)(cid:30)"
38,r221205a,(cid:3)
39,r221205a,(cid:27)(cid:23)(cid:13)(cid:18)(cid:10)(cid:3)(cid:28)2(cid:3)3(cid:18)(cid:2)(cid:15)(cid:10)(cid:23)(cid:3)(cid:12)(cid:9)(cid:3)(cid:6)(cid:2)(cid:16)(cid:10)(cid:8)(cid:14)(cid:3)(cid:15)(cid:13)(cid:22)(cid:8)(cid:16)(cid:3)(cid:12)(cid:9)(cid:3)(cid:25)(cid:2)(cid:24)(cid:3)(cid:13)(cid:14)(cid:16)
40,r221205a,(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:6)(cid:7)(cid:8)(cid:8)(cid:9)(cid:10)(cid:4)(cid:11)(cid:12)(cid:13)(cid:8)(cid:12)(cid:13)(cid:10)(cid:8)(cid:14)(cid:15)(cid:10)(cid:2)(cid:13)(cid:8)(cid:16)(cid:17)(cid:18)(cid:17)(cid:17)(cid:19)
41,r221205a,(cid:8)
42,r221205a,(cid:8)
43,r221205a,"(cid:20)(cid:21)(cid:8)(cid:22)(cid:23)(cid:24)(cid:25)(cid:8)(cid:26)(cid:22)(cid:27)(cid:28)(cid:29)(cid:8)(cid:30)(cid:31) (cid:23)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31)(cid:8)(cid:21)!""(cid:21)(cid:28)(cid:27)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31)(cid:24)#(cid:8)(cid:22)(cid:31)$(cid:8)(cid:27)(cid:29)(cid:21)(cid:24)(cid:21)(cid:8)(cid:29)(cid:22)%(cid:21)(cid:8)&(cid:25)%(cid:21)$(cid:8)’""(cid:8)(cid:22)(cid:23)(cid:25)(cid:31)((cid:24)(cid:30)$(cid:21)(cid:8)(cid:29)(cid:21)(cid:22)$(cid:23)(cid:30)(cid:31)(cid:21)(cid:8)(cid:30)(cid:31) (cid:23)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31))(cid:8) *(cid:25)(cid:27)(cid:22)+(cid:23),#(cid:8)(cid:22)(cid:31)(cid:8)(cid:30)(cid:31)(cid:28)-(cid:21)(cid:22)(cid:24)(cid:30)(cid:31)((cid:8)(cid:24)(cid:29)(cid:22)-(cid:21)(cid:8)(cid:25) (cid:8) (cid:25)-(cid:21)(cid:28)(cid:22)(cid:24)(cid:27)(cid:21)-(cid:24)(cid:8)(cid:21)!""(cid:21)(cid:28)(cid:27)(cid:8)(cid:29)(cid:30)((cid:29)(cid:8)-(cid:22)(cid:27)(cid:21)(cid:24)(cid:8)(cid:25) (cid:8)(cid:30)(cid:31) (cid:23)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31)(cid:8).(cid:30))(cid:21))#(cid:8)(cid:22)+(cid:25)%(cid:21)(cid:8)/)01(cid:8)(cid:30)(cid:31)(cid:8)2(cid:29)(cid:22)-(cid:27) 34(cid:8)(cid:25)%(cid:21)-(cid:8)(cid:27)(cid:29)(cid:21)(cid:8)&(cid:21)$(cid:30)’&(cid:8)(cid:27)(cid:21)-&)(cid:8)(cid:8)5(cid:29)(cid:30)(cid:24)(cid:8)(cid:30)(cid:24)(cid:8)(cid:22)(cid:8)$(cid:21)%(cid:21)(cid:23)(cid:25)""&(cid:21)(cid:31)(cid:27)(cid:8)(cid:27)(cid:29)(cid:22)(cid:27)(cid:8)(cid:31)(cid:21)(cid:21)$(cid:24)(cid:8)(cid:28)(cid:23)(cid:25)(cid:24)(cid:21)(cid:23),(cid:8)&(cid:25)(cid:31)(cid:30)(cid:27)(cid:25)-(cid:30)(cid:31)((cid:8)(cid:30) #(cid:8)(cid:22)(cid:24)(cid:8)(cid:24)(cid:25)&(cid:21)(cid:8)(cid:29)(cid:22)%(cid:21) (cid:24)’(((cid:21)(cid:24)(cid:27)(cid:21)$#(cid:8)(cid:30)(cid:27)(cid:8)(cid:28)(cid:25)’(cid:23)$(cid:8)+(cid:21)(cid:8)(cid:22)(cid:31)(cid:8)(cid:21)(cid:22)-(cid:23),(cid:8)(cid:26)(cid:22)-(cid:31)(cid:30)(cid:31)((cid:8)(cid:24)(cid:30)((cid:31)(cid:8)(cid:25) (cid:8)(cid:30)(cid:31) (cid:23)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31)(cid:8)(cid:21)!""(cid:21)(cid:28)(cid:27)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31)(cid:24)(cid:8)&(cid:25)%(cid:30)(cid:31)((cid:8)(cid:22)(cid:26)(cid:22),(cid:8) -(cid:25)&(cid:8)(cid:25)’-(cid:8)/1 (cid:27)(cid:22)-((cid:21)(cid:27))(cid:8)(cid:8)(cid:20)(cid:21)-(cid:21)(cid:8)(cid:21)!""(cid:21)(cid:28)(cid:27)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31)(cid:24)(cid:8)(cid:27)(cid:25)(cid:8)+(cid:21)(cid:28)(cid:25)&(cid:21)(cid:8)6$(cid:30)(cid:24)7(cid:22)(cid:31)(cid:28)(cid:29)(cid:25)-(cid:21)$8(cid:8)(cid:30)(cid:31)(cid:8)(cid:27)(cid:29)(cid:30)(cid:24)(cid:8)(cid:26)(cid:22),#(cid:8)(cid:30)(cid:27)(cid:8)(cid:26)(cid:25)’(cid:23)$(cid:8)&(cid:22)9(cid:21)(cid:8)(cid:27)(cid:29)(cid:21)(cid:8)(cid:27)(cid:22)(cid:24)9(cid:8)(cid:25)  (cid:24)’(cid:24)(cid:27)(cid:22)(cid:30)(cid:31)(cid:22)+(cid:23),(cid:8)-(cid:21)(cid:27)’-(cid:31)(cid:30)(cid:31)((cid:8)(cid:30)(cid:31) (cid:23)(cid:22)(cid:27)(cid:30)(cid:25)(cid:31)(cid:8)(cid:27)(cid:25)(cid:8)(cid:25)’-(cid:8)/1(cid:8)(cid:27)(cid:22)-((cid:21)(cid:27)(cid:8) (cid:22)-(cid:8)&(cid:25)-(cid:21)(cid:8)$(cid:30)  (cid:30)(cid:28)’(cid:23)(cid:27)#(cid:8)(cid:22)(cid:31)$(cid:8)""-(cid:21)%(cid:21)(cid:31)(cid:27)(cid:30)(cid:31)((cid:8)(cid:30)(cid:27)(cid:8)(cid:30)(cid:24)(cid:8)(cid:25)(cid:31)(cid:21)(cid:8)(cid:25) (cid:8)(cid:27)(cid:29)(cid:21) -(cid:21)(cid:22)(cid:24)(cid:25)(cid:31)(cid:24)(cid:8) (cid:25)-(cid:8)(cid:27)(cid:29)(cid:21)(cid:8) (cid:25)-(cid:28)(cid:21) ’(cid:23)(cid:8)&(cid:25)(cid:31)(cid:21)(cid:27)(cid:22)-,(cid:8)""(cid:25)(cid:23)(cid:30)(cid:28),(cid:8)-(cid:21)(cid:24)""(cid:25)(cid:31)(cid:24)(cid:21))(cid:8)"
44,r221205a,(cid:8)
45,r221205a,:;(cid:12)(cid:4)<(cid:8)=(cid:7)(cid:8)>(cid:13)?@(cid:12)<A(cid:2)(cid:13)(cid:8)(cid:6)BC(cid:6)(cid:5)<(cid:12)<A(cid:2)(cid:13)D
46,r221205a,(cid:0)(cid:3)(cid:4)E(cid:6)(cid:15)(cid:8)(cid:2)?(cid:8)C(cid:4)(cid:2)?(cid:6)DDA(cid:2)(cid:13)(cid:12)@(cid:8)?(cid:2)(cid:4)(cid:6)(cid:5)(cid:12)D<(cid:6)(cid:4)D(cid:8)F(cid:8)A(cid:13)?@(cid:12)<A(cid:2)(cid:13)(cid:8)(cid:6)BC(cid:6)(cid:5)<(cid:12)<A(cid:2)(cid:13)D(cid:8)G(cid:8)(cid:15)(cid:6)(cid:12)(cid:4)D(cid:8)(cid:12);(cid:6)(cid:12)(cid:10)H(cid:8)C(cid:6)(cid:4)(cid:5)(cid:6)(cid:13)<(cid:12)I(cid:6)(cid:8)A(cid:13)(cid:8)(cid:6)(cid:12)(cid:5); J(cid:3)(cid:5)K(cid:6)<
47,r221205a,(cid:8)
48,r221205a,(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:6)(cid:7)(cid:8)(cid:9)(cid:10)(cid:11)(cid:12)(cid:8)(cid:10)(cid:2)(cid:13)(cid:14)(cid:3)(cid:15)(cid:6)(cid:4)(cid:8)(cid:9)(cid:16)(cid:17)(cid:6)(cid:5)(cid:18)(cid:19)(cid:18)(cid:20)(cid:2)(cid:13)(cid:14)(cid:8)(cid:0)(cid:3)(cid:4)(cid:21)(cid:6)(cid:22)(cid:23)(cid:8)(cid:24)(cid:19)(cid:14)(cid:18)(cid:8)(cid:25)(cid:19)(cid:18)(cid:6)(cid:8)(cid:20)(cid:14)(cid:8)(cid:0)(cid:6)(cid:17)(cid:8)(cid:26)(cid:27)(cid:26)(cid:26)(cid:23)
49,r221205a,(cid:8)
50,r221205a,"(cid:28)(cid:29)(cid:8)(cid:30)(cid:31)(cid:8)(cid:30) (cid:8)!""#$%(cid:8)(cid:31)&$(cid:31)(cid:8)’#(cid:8)(##)#)(cid:8)(cid:31)(cid:29)(cid:8)(cid:30)(!%#$ #(cid:8)(cid:30)((cid:31)#%# (cid:31)(cid:8)%$(cid:31)# *(cid:8)$()(cid:8)(cid:30)(cid:31)(cid:8)(cid:30) (cid:8)$"" (cid:29)(cid:8)!""#$%(cid:8)(cid:31)&$(cid:31)(cid:8)(cid:31)&#+(cid:8)’(cid:30)""""(cid:8)(##)(cid:8)(cid:31)(cid:29) (cid:30)(!%#$ #(cid:8),-%(cid:31)&#%.(cid:8)/-(cid:31)(cid:8)&$0(cid:30)(1(cid:8)%$(cid:30) #)(cid:8)%$(cid:31)# (cid:8)2+(cid:8)$(cid:8)""(cid:29)(cid:31)(cid:8)(cid:30)((cid:8)$(cid:8)%#""$(cid:31)(cid:30)0#""+(cid:8) &(cid:29)%(cid:31)(cid:8) 3$!#(cid:8)(cid:29),(cid:8)(cid:31)(cid:30)4#*(cid:8)(cid:29)(#(cid:8)!&$""""#(1# ((cid:29)’(cid:8)(cid:30) (cid:8)(cid:31)(cid:29)(cid:8)1$-1#(cid:8)&(cid:29)’(cid:8)$()(cid:8)’&#((cid:8)’#(cid:8)#53#!(cid:31)(cid:8) -!&(cid:8)!&$(1# (cid:8)(cid:30)((cid:8)(cid:30)((cid:31)#%# (cid:31)(cid:8)%$(cid:31)# (cid:8)(cid:31)(cid:29)(cid:8)(cid:30)43$!(cid:31)(cid:8)#!(cid:29)((cid:29)4(cid:30)!"
51,r221205a,"$!(cid:31)(cid:30)0(cid:30)(cid:31)+.(cid:8)(cid:8)6&(cid:30) (cid:8)(cid:30) (cid:8)(cid:31)&#(cid:8)’#""""78((cid:29)’((cid:8)9""(cid:29)(1(cid:8)$()(cid:8)0$%(cid:30)$2""#(cid:8)""$1:(cid:8)(cid:29),(cid:8)4(cid:29)(#(cid:31)$%+(cid:8)3(cid:29)""(cid:30)!+.(cid:8)(cid:8)(cid:8);#(cid:8)(cid:31)$8#(cid:8)$!!(cid:29)-((cid:31)(cid:8)(cid:29),"
52,r221205a,"(cid:31)&# #(cid:8)""$11#)(cid:8)#,,#!(cid:31) (cid:8)(cid:30)((cid:8)(cid:29)-%(cid:8)#!(cid:29)((cid:29)4(cid:30)!(cid:8)$($""+ (cid:30) *(cid:8),(cid:29)%#!$ (cid:31)(cid:30)(1(cid:8)$()(cid:8)4(cid:29))#""""(cid:30)(1.(cid:8)<((cid:8)$))(cid:30)(cid:31)(cid:30)(cid:29)(*(cid:8) -%0#+ (cid:8)(cid:29),"
53,r221205a,",(cid:30)%4 *(cid:8)!(cid:29)( -4#% *(cid:8)$()(cid:8),(cid:30)($(!(cid:30)$""(cid:8)4$%8#(cid:31)(cid:8)3$%(cid:31)(cid:30)!(cid:30)3$((cid:31) (cid:8)$%#(cid:8)- #,-""(cid:8)!(cid:29)43""#4#((cid:31) (cid:8)(cid:31)(cid:29)(cid:8)&$%)(cid:8))$(cid:31)$*(cid:8)3%(cid:29)0(cid:30))(cid:30)(1"
54,r221205a,"(cid:30)( (cid:30)1&(cid:31)(cid:8)$2(cid:29)-(cid:31)(cid:8)#53#!(cid:31)$(cid:31)(cid:30)(cid:29)( (cid:8)$()(cid:8),-(cid:31)-%#(cid:8)#!(cid:29)((cid:29)4(cid:30)!(cid:8)2#&$0(cid:30)(cid:29)-%(cid:23)"
55,r221205a,"(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:6)(cid:7)(cid:8)(cid:9)(cid:10)(cid:4)(cid:3)(cid:11)(cid:12)(cid:13)(cid:4)(cid:8)(cid:14)(cid:4)(cid:11)(cid:4)(cid:14)(cid:15)(cid:6)(cid:3)(cid:12)(cid:16)(cid:12)(cid:13)(cid:3)(cid:17)(cid:4)(cid:3)(cid:11)(cid:12)(cid:13)(cid:18)(cid:4)(cid:12)(cid:3)(cid:11)(cid:19)(cid:14)(cid:17)(cid:8)(cid:12)(cid:12)(cid:13)(cid:20)(cid:4)(cid:21)(cid:8)(cid:11)(cid:4)(cid:22)(cid:8)(cid:19)(cid:11)(cid:19)(cid:9)(cid:8)(cid:11)(cid:7)(cid:4)(cid:17)(cid:11)(cid:3)(cid:23)(cid:13)(cid:12)(cid:14)(cid:4)(cid:12)(cid:6)(cid:4)(cid:7)(cid:6)(cid:19)(cid:24)(cid:13)(cid:3)(cid:16)(cid:12)(cid:13)(cid:3)(cid:17)(cid:4)(cid:3)(cid:11)(cid:12)(cid:13)(cid:14)(cid:18) (cid:8)(cid:17)(cid:5)(cid:11)(cid:9)(cid:12)(cid:8)(cid:19)(cid:24)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:9)(cid:6)(cid:14)(cid:12)(cid:4)(cid:6)(cid:22)(cid:4)(cid:9)(cid:3)(cid:13)(cid:20)(cid:8)(cid:12)(cid:4)(cid:11)(cid:19)(cid:20)(cid:4)(cid:11)(cid:14)(cid:14)(cid:13)(cid:12)(cid:4)(cid:5)(cid:3)(cid:8)(cid:9)(cid:13)(cid:14)(cid:4)(cid:25)(cid:15)(cid:8)(cid:9)(cid:15)(cid:18)(cid:4)(cid:8)(cid:19)(cid:4)(cid:12)(cid:2)(cid:3)(cid:19)(cid:18)(cid:4)(cid:8)(cid:19)(cid:22)(cid:7)(cid:2)(cid:13)(cid:19)(cid:9)(cid:13)(cid:4)(cid:5)(cid:3)(cid:8)(cid:9)(cid:13)(cid:14)(cid:4)(cid:21)(cid:8)(cid:11)(cid:4)(cid:9)(cid:15)(cid:11)(cid:19)(cid:24)(cid:13)(cid:14)(cid:4)(cid:8)(cid:19) (cid:14)(cid:5)(cid:13)(cid:19)(cid:20)(cid:8)(cid:19)(cid:24)(cid:4)(cid:11)(cid:19)(cid:20)(cid:4)(cid:8)(cid:19)(cid:21)(cid:13)(cid:14)(cid:12)(cid:17)(cid:13)(cid:19)(cid:12)(cid:4)(cid:5)(cid:7)(cid:11)(cid:19)(cid:14)(cid:26)(cid:4)(cid:27)(cid:13)(cid:12)(cid:11)(cid:8)(cid:7)(cid:4)(cid:8)(cid:19)(cid:12)(cid:13)(cid:3)(cid:13)(cid:14)(cid:12)(cid:4)(cid:3)(cid:11)(cid:12)(cid:13)(cid:14)(cid:4)(cid:15)(cid:11)(cid:21)(cid:13)(cid:4)(cid:8)(cid:19)(cid:9)(cid:3)(cid:13)(cid:11)(cid:14)(cid:13)(cid:20)(cid:4)(cid:14)(cid:15)(cid:11)(cid:3)(cid:5)(cid:7)(cid:10)(cid:4)(cid:8)(cid:19)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:13)(cid:2)(cid:3)(cid:6)(cid:4)(cid:11)(cid:3)(cid:13)(cid:11)(cid:4)(cid:20)(cid:2)(cid:3)(cid:8)(cid:19)(cid:24) (cid:28)(cid:29)(cid:28)(cid:28)(cid:26)(cid:4)(cid:4)(cid:30)(cid:6)(cid:3)(cid:12)(cid:24)(cid:11)(cid:24)(cid:13)(cid:4)(cid:8)(cid:19)(cid:12)(cid:13)(cid:3)(cid:13)(cid:14)(cid:12)(cid:4)(cid:3)(cid:11)(cid:12)(cid:13)(cid:14)(cid:4)(cid:11)(cid:3)(cid:13)(cid:4)(cid:11)(cid:12)(cid:4)(cid:12)(cid:15)(cid:13)(cid:8)(cid:3)(cid:4)(cid:15)(cid:8)(cid:24)(cid:15)(cid:13)(cid:14)(cid:12)(cid:4)(cid:7)(cid:13)(cid:21)(cid:13)(cid:7)(cid:4)(cid:14)(cid:8)(cid:19)(cid:9)(cid:13)(cid:4)(cid:28)(cid:29)(cid:31) (cid:26)(cid:4)(cid:4)!(cid:6)(cid:11)(cid:19)(cid:4)(cid:21)(cid:6)(cid:7)(cid:2)(cid:17)(cid:13)(cid:14)(cid:4)(cid:15)(cid:11)(cid:21)(cid:13)(cid:4)""(cid:13)(cid:13)(cid:19) (cid:14)(cid:7)(cid:6)(cid:25)(cid:13)(cid:3)(cid:4)(cid:12)(cid:6)(cid:4)(cid:3)(cid:13)(cid:14)(cid:5)(cid:6)(cid:19)(cid:20)(cid:18)(cid:4)(cid:11)(cid:7)(cid:12)(cid:15)(cid:6)(cid:2)(cid:24)(cid:15)(cid:4)(cid:3)(cid:13)(cid:9)(cid:13)(cid:19)(cid:12)(cid:4)(cid:20)(cid:11)(cid:12)(cid:11)(cid:4)(cid:14)(cid:15)(cid:6)(cid:25)(cid:14)(cid:4)(cid:11)(cid:4)(cid:22)(cid:11)(cid:7)(cid:7)(cid:16)(cid:6)(cid:22)(cid:22)(cid:4)(cid:8)(cid:19)(cid:4)(cid:19)(cid:13)(cid:25)(cid:4)(cid:7)(cid:13)(cid:19)(cid:20)(cid:8)(cid:19)(cid:24)(cid:4)(cid:22)(cid:6)(cid:3)(cid:4)(cid:7)(cid:6)(cid:19)(cid:24)(cid:13)(cid:3)(cid:16)(cid:12)(cid:13)(cid:3)(cid:17)(cid:4)(cid:22)(cid:8)#(cid:13)(cid:20)(cid:16)(cid:3)(cid:11)(cid:12)(cid:13) (cid:17)(cid:6)(cid:3)(cid:12)(cid:24)(cid:11)(cid:24)(cid:13)(cid:14)(cid:18)(cid:4)(cid:11)(cid:19)(cid:20)(cid:4)(cid:14)(cid:2)(cid:3)(cid:21)(cid:13)(cid:10)(cid:4)(cid:22)(cid:3)(cid:6)(cid:17)(cid:4)(cid:20)(cid:11)(cid:12)(cid:11)(cid:4)(cid:22)(cid:3)(cid:6)(cid:17)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)$(cid:11)(cid:19)(cid:23)(cid:4)!(cid:13)(cid:19)(cid:20)(cid:8)(cid:19)(cid:24)(cid:4)%(cid:2)(cid:3)(cid:21)(cid:13)(cid:10)(cid:4)(cid:11)(cid:7)(cid:14)(cid:6)(cid:4)(cid:5)(cid:6)(cid:8)(cid:19)(cid:12)(cid:14)(cid:4)(cid:12)(cid:6)(cid:4)(cid:11)(cid:4)(cid:14)(cid:6)(cid:22)(cid:12)(cid:13)(cid:19)(cid:8)(cid:19)(cid:24)(cid:4)(cid:6)(cid:22)(cid:4)(cid:9)(cid:3)(cid:13)(cid:20)(cid:8)(cid:12) (cid:20)(cid:13)(cid:17)(cid:11)(cid:19)(cid:20)(cid:26)"
56,r221205a,(cid:4)
57,r221205a,"&’()*(cid:4)+,(cid:4)&’(-./0(cid:4)1-(cid:4))/*(12(cid:4)1-*/)/0*(cid:4))(*/0(cid:4)3(-45/6(cid:4)7877(cid:4)96/)(cid:4):/-*;"
58,r221205a,</=(cid:4)2/->1-.(cid:4)1-(cid:4)0/2/:*/>(cid:4)/?)@(cid:4)()/((cid:4):@?-*)1/0
59,r221205a,"5@?):/,(cid:4)A&B"
60,r221205a,(cid:4)
