,Unnamed: 0,url,title,description,date,author,id,climatebert_scores,unweighted_scores,probability_score,gpt_maximum_classification,gpt_average_classification,gpt_sum,gpt_length
17162,547,http://www.bis.org/review/r211201e.htm,Luigi Federico Signorini: Ensuring a prosperous future for people and the planet,"Introductory remarks by Mr Luigi Federico Signorini, Senior Deputy Governor of the Bank of Italy and President of the Insurance Supervisory Authority (IVASS), at the IVASS – Insurance Summit, Rome, 18 October 2021.",2021-10-18 00:00:00,Luigi Federico Signorini,r211201e,0.8719213445981343,-0.058596412340799965,0.47070179382960003,1,1.0,2,2
17164,549,http://www.bis.org/review/r211203b.htm,"Goushi Kataoka: Economic activity, prices, and monetary policy in Japan","Speech (via webcast) by Mr Goushi Kataoka, Member of the Policy Board of the Bank of Japan, at a meeting with business leaders, Nagasaki, 1 September 2021.",2021-09-01 00:00:00,Goushi Kataoka,r211203b,-0.1578270607981188,-0.5646322431235478,0.21768387843822612,1,0.5,1,2
17178,563,http://www.bis.org/review/r211208e.htm,"Lars Rohde: The housing market, climate change, money laundering and capital adequacy requirements","Speech by Mr Lars Rohde, Governor of the National Bank of Denmark, at the annual meeting of Finance Denmark, 6 December 2021.",2021-12-06 00:00:00,Lars Rohde,r211208e,0.1886271216251232,-0.38617304740128694,0.3069134762993565,1,0.5,1,2
17183,568,http://www.bis.org/review/r211207c.htm,"Hitoshi Suzuki: Economic activity, prices and monetary policy in Japan","Speech by Mr Hitoshi Suzuki, Member of the Policy Board of the Bank of Japan, at a meeting with business leaders, Hyogo, 2 December 2021.",2021-12-02 00:00:00,Hitoshi Suzuki,r211207c,-0.21797534002774,-0.5883685626845429,0.20581571865772857,1,0.25,1,4
17196,581,http://www.bis.org/review/r211210a.htm,Luis de Guindos: Macroprudential policy for non-bank financial intermediation,"Speech by Mr Luis de Guindos, Vice-President of the European Central Bank, at the Fifth ESRB (European Systemic Risk Board) annual conference, Frankfurt am Main, 8 December 2021.",2021-12-08 00:00:00,Luis de Guindos,r211210a,-0.9853287977831704,-0.9853287977831704,0.007335601108414802,1,1.0,1,1
17197,582,http://www.bis.org/review/r211210b.htm,Yi Gang: Speech - G30 International Banking Seminar,"Speech by Mr Yi Gang, Governor of the People's Bank of China, at the 2021 G30 International Banking Seminar, 20 October 2021.",2021-10-20 00:00:00,Yi Gang,r211210b,0.1981249988079071,-0.385111004114151,0.3074444979429245,1,1.0,1,1
17203,588,http://www.bis.org/review/r211213d.htm,Yi Gang: Speech – Conference on G-SIFIs of Financial Street Forum 2021,"Speech by Mr Yi Gang, Governor of the People's Bank of China, at the Conference on Global Systemically Important Financial Institutions of Financial Street Forum 2021, 21 October 2021.",2021-10-21 00:00:00,Yi Gang,r211213d,0.7034215132395426,-0.12838918964068094,0.43580540517965954,1,1.0,1,1
17217,602,http://www.bis.org/review/r211216e.htm,Benjamin E Diokno: The role of real estate practitioners in advancing sustainable growth in the new normal,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the 43rd Annual Convention of the Real Estate Brokers Association of the Philippines, 11 November 2021.",2021-11-11 00:00:00,Benjamin E Diokno,r211216e,-0.3694409310817718,-0.6683639705181121,0.16581801474094393,1,1.0,1,1
17224,609,http://www.bis.org/review/r211216l.htm,Elvira Nabiullina: Current problems in the post-pandemic economic recovery,"Speech by Ms Elvira Nabiullina, Governor of the Bank of Russia, at the plenary session of the Federation Council meeting, 22 September 2021.",2021-09-22 00:00:00,Elvira Nabiullina,r211216l,-0.3818595181493198,-0.6752723753452301,0.16236381232738495,1,0.5,1,2
17299,12,http://www.bis.org/review/r220121a.htm,"François Villeroy de Galhau: Rising temperatures - inflation, climate change and digital transformation","Speech by Mr François Villeroy de Galhau, Governor of the Bank of France, at the World Economic Forum, virtual, 19 January 2022.",2022-01-19 00:00:00,François Villeroy de Galhau,r220121a,0.3067366083463033,-0.3153960903485616,0.34230195482571923,1,1.0,1,1
17315,28,http://www.bis.org/review/r220210a.htm,François Villeroy de Galhau: Twenty years later- and twenty years ahead,"Speech by Mr François Villeroy de Galhau, Governor of the Bank of France, at the Warwick Economics Summit, virtual, 4 February 2022.",2022-02-04 00:00:00,François Villeroy de Galhau,r220210a,0.0252800757686297,-0.4736018354694049,0.26319908226529753,1,0.5,1,2
17333,46,http://www.bis.org/review/r220218e.htm,Klaas Knot: Navigating change in the global financial system - the role of the Financial Stability Board,"Speech by Mr Klaas Knot, President of the Netherlands Bank, at the G20 meeting of Finance Ministers and Central Bank Governors, Jakarta, 17 February 2022.",2022-02-17 00:00:00,Klaas Knot,r220218e,0.2253019706062648,-0.3822076009667438,0.3088961995166281,1,0.5,1,2
17334,47,http://www.bis.org/review/r220218g.htm,Gabriel Makhlouf: Trends and transitions - an Irish perspective on global and European regulation,"Remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, to the European Financial Forum, virtual, 17 February 2022.",2022-02-17 00:00:00,Gabriel Makhlouf,r220218g,0.3645896077156066,-0.29815322160720825,0.3509233891963959,1,1.0,1,1
17343,56,http://www.bis.org/review/r220223h.htm,Benjamin E Diokno: Prospects for a productive partnership,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Fund Managers Association of the Philippines, Inc. General Membership Meeting , Manila, 2 February 2022.",2022-02-02 00:00:00,Benjamin E Diokno,r220223h,-0.1952680508295695,-0.5945464293162028,0.20272678534189859,1,1.0,1,1
17398,111,http://www.bis.org/review/r220322d.htm,"Adnan Zaylani Mohamad Zahid: Opening remarks – ""4th Capital Connections Meeting""","Opening remarks by Mr Adnan Zaylani Mohamad Zahid, Assistant Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the 4th Capital Connections Meeting, Asia School of Business, Kuala Lumpur, 11 March 2022.",2022-03-11 00:00:00,Adnan Zaylani Mohamad Zahid,r220322d,0.1666783146236254,-0.4037025907765264,0.2981487046117368,1,0.5,1,2
17413,126,http://www.bis.org/review/r220413f.htm,Isabel Schnabel: Managing policy trade-offs,"Speech by Ms Isabel Schnabel, Member of the Executive Board of the European Central Bank, at a workshop organised by the European House – Ambrosetti on ""The Agenda for Europe: Macroeconomic and Structural Policy Challenges"", Cernobbio, 2 April 2022.",2022-04-02 00:00:00,Isabel Schnabel,r220413f,-0.1282931510359048,-0.5319174099713564,0.2340412950143218,1,0.5,1,2
17433,146,http://www.bis.org/review/r220425d.htm,Gabriel Makhlouf: Rebuilding social capital - the role of central banks,"Remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, at the 175th Anniversary of Banco de Portugal, Lisbon, 1 April 2022.",2022-04-01 00:00:00,Gabriel Makhlouf,r220425d,-0.201571520169576,-0.5882508993148804,0.2058745503425598,1,0.6666666666666666,2,3
17446,159,http://www.bis.org/review/r220426g.htm,"Signe Krogstrup: Perspectives on central bank mandates, instruments and policy trade-offs","Speech by Ms Signe Krogstrup, Governor of the National Bank of Denmark, at the National Bank of Belgium on the subject of ""Perspectives on central bank mandates, instruments and policy trade-offs"", 26 April 2022.",2022-04-26 00:00:00,Signe Krogstrup,r220426g,0.6987608544754259,-0.14804456270102298,0.4259777186494885,1,0.5,1,2
17453,166,http://www.bis.org/review/r220502d.htm,Luis de Guindos: Presentation of the European Central Bank annual report 2021,"Introductory remarks by Mr Luis de Guindos, Vice-President of the European Central Bank, at the ECON Committee of the European Parliament, Brussels, 28 April 2022.",2022-04-28 00:00:00,Luis de Guindos,r220502d,0.197393998503685,-0.39159182012081145,0.30420408993959425,1,1.0,1,1
17456,169,http://www.bis.org/review/r220502f.htm,Sarah Breeden: Macropru – fit for the future?,"Speech by Ms Sarah Breeden, Executive Director for Financial Stability Strategy and Risk of the Bank of England, at Lancaster University, Lancaster, 28 April 2022.",2022-04-28 00:00:00,Sarah Breeden,r220502f,-0.5010006355516838,-0.7428035121975523,0.12859824390122387,1,0.5,1,2
17473,186,http://www.bis.org/review/r220511b.htm,Joachim Nagel: The impact of the Russian aggression on inflation prospects and monetary policy's response,"Closing keynote address by Mr Joachim Nagel, President of the Deutsche Bundesbank, at the International Economic Symposium co-hosted by the Deutsche Bundesbank and NABE, Eltville, 10 May 2022.",2022-05-10 00:00:00,Joachim Nagel,r220511b,0.1145168624140999,-0.4168385158885609,0.29158074205571954,1,0.3333333333333333,1,3
17495,208,http://www.bis.org/review/r220523f.htm,Gediminas Šimkus: Investment in the Baltics - from pandemic to war,"Welcome and opening remarks (virtual) by Mr Gediminas Šimkus, Chairman of the Board of the Bank of Lithuania, at the joint webinar of Bank of Lithuania, Bank of Estonia, Bank of Latvia, and European Investment Bank, 20 May 2022.",2022-05-20 00:00:00,Gediminas Simkus,r220523f,0.5086291804909706,-0.23979488760232925,0.3801025561988354,1,1.0,1,1
17514,227,http://www.bis.org/review/r220603i.htm,Stefan Ingves: Inflation targeting for nearly 30 years - a robust framework for all times?,"Speech by Mr Stefan Ingves, Governor of the Sveriges Riksbank, at the Swedish Economic Association, Stockholm, 31 May 2022.",2022-05-31 00:00:00,Stefan Ingves,r220603i,-0.343508405070151,-0.6598746305511843,0.17006268472440783,1,0.42857142857142855,3,7
17523,236,http://www.bis.org/review/r220602g.htm,Gabriel Makhlouf: Funds - facing the future,"Remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, at the Irish Funds Conference, Dublin, 31 May 2022.",2022-05-31 00:00:00,Gabriel Makhlouf,r220602g,-0.0851733901283957,-0.5388860648328607,0.23055696758356964,1,0.5,1,2
17526,239,http://www.bis.org/review/r220607a.htm,Claudia Buch: Financial stability implications of the current geopolitical situation,"Speech by Prof Claudia Buch, Vice-President of the Deutsche Bundesbank, at the Centre for Economic Policy Research (CEPR) Symposium ""Panel on systemic risk: Where is the next financial crisis coming from?"", Paris, 2 June 2022.",2022-06-02 00:00:00,Claudia Buch,r220607a,-0.4651663396507501,-0.7127181906253099,0.14364090468734503,1,0.5,1,2
17551,264,http://www.bis.org/review/r220620e.htm,Gabriel Makhlouf: Insuring for our future,"Remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, at the Insurance Ireland's Annual Industry Lunch, Dublin, 16 June 2022.",2022-06-16 00:00:00,Gabriel Makhlouf,r220620e,0.3596879243850708,-0.3054432585125878,0.3472783707437061,1,0.5,1,2
17558,271,http://www.bis.org/review/r220620k.htm,Klaas Knot: Macroprudential supervision - what's in a name?,"Speech by Mr Klaas Knot, President of the Netherlands Bank, at the DNB-Riksbank-Bundesbank Macroprudential Conference, Santpoort, 20 June 2022.",2022-06-20 00:00:00,Klaas Knot,r220620k,-0.1404125470864145,-0.5607177740649173,0.21964111296754135,1,1.0,1,1
17563,276,http://www.bis.org/review/r220621b.htm,Pablo Hernández de Cos: Presentation of the Bank of Spain's Annual Report 2021,"Speech by Mr Pablo Hernández de Cos, Governor of the Bank of Spain, at the Economic Affairs and Digital Transformation Committee, Barcelona, 1 June 2022.",2022-06-01 00:00:00,Pablo Hernández de Cos,r220621b,-0.2296566762656809,-0.5971941758539075,0.20140291207304623,1,0.16666666666666666,1,6
17574,287,http://www.bis.org/review/r220621n.htm,Pablo Hernández de Cos: Making macroprudential policy fit for the next  decade,"Keynote speech by Mr Pablo Hernández de Cos, Governor of the Bank of Spain and Chair of the Advisory Technical Committee of the European Systemic Risk Board, at the 6th DNB-Riksbank Bundesbank Macroprudential Conference, Santpoort-Amsterdam, 20 June 2022.",2022-06-20 00:00:00,Pablo Hernández de Cos,r220621n,-0.2637139916419982,-0.6186739802360535,0.19066300988197327,1,0.6666666666666666,2,3
17594,307,http://www.bis.org/review/r220705a.htm,Fabio Panetta: Europe as a common shield -  protecting the euro area economy from global shocks,"Keynote speech by Mr Fabio Panetta, Member of the Executive Board of the European Central Bank, at the European Parliament's Innovation Day ""The EU in the world created by the Ukraine war"", Brussels, 1 July 2022.",2022-07-01 00:00:00,Fabio Panetta,r220705a,-0.5134014029835545,-0.7453760407691779,0.12731197961541107,1,0.3333333333333333,1,3
17601,314,http://www.bis.org/review/r220708c.htm,Pablo Hernández de Cos: 1st Bank of Spain conference on the Spanish economy,"Welcome address by Mr Pablo Hernández de Cos, Governor of the Bank of Spain, at the 1st Bank of Spain Conference on the Spanish Economy, Madrid, 7 July 2022.",2022-07-07 00:00:00,Pablo Hernández de Cos,r220708c,-0.1549223015705744,-0.5619509319464365,0.21902453402678174,1,0.5,1,2
17602,315,http://www.bis.org/review/r220708b.htm,Mário Centeno: Keynote intervention - 26th Economist Government Roundtable,"Keynote intervention (virtual) by Mr Mário Centeno, Governor of the Banco de Portugal, at the 26th Economist Government Roundtable, 7 July 2022.",2022-07-07 00:00:00,Mário Centeno,r220708b,-0.095970418718126,-0.5396474732293023,0.23017626338534886,1,1.0,1,1
17618,331,http://www.bis.org/review/r220720b.htm,Gabriel Makhlouf: Address to the Consulate General of Ireland and IHK Frankfurt,"Remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, at a Consulate General of Ireland and IHK Frankfurt event, Frankfurt am Main, 19 July 2022.",2022-07-19 00:00:00,Gabriel Makhlouf,r220720b,-0.1502403534691909,-0.5552098607194835,0.22239506964025824,1,0.5,1,2
17619,332,http://www.bis.org/review/r220722b.htm,Shaktikanta Das: Banking beyond tomorrow,"Speech by Mr Shaktikanta Das, Governor of the Reserve Bank of India, at the Bank of Baroda's Annual Banking Conference, Mumbai, 22 July 2022.",2022-07-22 00:00:00,Shaktikanta Das,r220722b,-0.5269136153734647,-0.7572746322705195,0.12136268386474025,1,0.5,1,2
17622,335,http://www.bis.org/review/r220727c.htm,Lesetja Kganyago: African Insurance Exchange 2022,"Keynote address by Mr Lesetja Kganyago, Governor of the South African Reserve Bank, at the African Insurance Exchange 2022 Annual Insurance Conference, Sun City, 25 July 2022.",2022-07-25 00:00:00,Lesetja Kganyago,r220727c,-0.2318010926246643,-0.6062264367938042,0.19688678160309792,1,1.0,1,1
17624,337,http://www.bis.org/review/r220727a.htm,Nathanaël Benjamin: New tides,"Speech by Mr Nathanaël Benjamin, Executive Director for Authorisations, Regulatory Technology, and International Supervision of the Bank of England, at UK Finance, London, 20 July 2022.",2022-07-20 00:00:00,Nathanaël Benjamin,r220727a,0.5127750964000307,-0.2211503160410914,0.3894248419794543,1,1.0,2,2
17628,341,http://www.bis.org/review/r220729b.htm,Cleviston Haynes: Public education is part of the Central Bank of Barbados' legacy,"Remarks by Mr Cleviston Haynes, Governor of the Central Bank of Barbados, at the 2022 Annual Review Seminar, Bridgetown, 26 July 2022.",2022-07-26 00:00:00,Cleviston Haynes,r220729b,-0.0067590102553367,-0.4998083785176277,0.25009581074118614,1,1.0,1,1
17637,350,http://www.bis.org/review/r220810b.htm,Joachim Nagel: Speech at the ceremony marking the change of office at the Regional Office in Bavaria,"Speech by Dr Joachim Nagel, President of the Deutsche Bundesbank, at the change of office at the Regional Office in Bavaria, Munich, 12 July 2022.",2022-07-12 00:00:00,Joachim Nagel,r220810b,-0.6258305130582867,-0.8073011094873602,0.09634944525631989,1,0.5,1,2
17680,393,http://www.bis.org/review/r220908f.htm,Alessandra Perrazzelli: Challenges for the evolving financial system - the balance between resilience and adaptability,"Speech by Ms Alessandra Perrazzelli, Deputy Governor of the Bank of Italy, at the International Finance &amp; Banking Society IFABS 2022 Naples Conference, University of Naples ""Federico II"", Naples, 7 September 2022.",2022-09-07 00:00:00,Alessandra Perrazzelli,r220908f,-0.8693463988602161,-0.9317009299993515,0.03414953500032425,1,0.5,1,2
17687,400,http://www.bis.org/review/r220912b.htm,Klaas Knot: From thaler to tackle. On how to lift us out of the current crises,"Speech by Mr Klaas Knot, President of the Netherlands Bank, at the Eurofi 2022 Financial Forum, Prague, 9 September 2022.",2022-09-09 00:00:00,Klaas Knot,r220912b,0.296770691871643,-0.3384443900801919,0.33077780495990405,1,0.5,1,2
17718,431,http://www.bis.org/review/r220926j.htm,Christine Lagarde: Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,"Speech by Ms Christine Lagarde, President of the European Central Bank, at the Hearing of the Committee on Economic and Monetary Affairs of the European Parliament, Brussels, 26 September 2022.",2022-09-26 00:00:00,Christine Lagarde,r220926j,-0.3147696639810289,-0.5999737850257328,0.20001310748713358,1,1.0,1,1
17730,443,http://www.bis.org/review/r220928c.htm,Joachim Nagel: Doing what's possible – how the central bank and credit institutions can support the necessary transition towards a carbon-neutral economy,"Speech by Dr Joachim Nagel, President of the Deutsche Bundesbank, marking the retirement of Dr Karl-Peter Schackmann-Fallis, Executive Board Member of the German Savings Banks Association, Berlin, 26 September 2022.",2022-09-26 00:00:00,Joachim Nagel,r220928c,0.7038421937913606,-0.14312863891774957,0.42843568054112524,1,0.5,1,2
17753,466,http://www.bis.org/review/r221003c.htm,"Nor Shamsiah Mohd Yunus: Navigating Malaysia's economic transition, in a post-COVID world","Feature address by Ms Nor Shamsiah Mohd Yunus, Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the Khazanah Megatrends Forum 2022, Kuala Lumpur, 3 October 2022.",2022-10-03 00:00:00,Nor Shamsiah Mohd Yunus,r221003c,-0.7290644035452888,-0.8559614263829731,0.07201928680851344,1,0.3333333333333333,1,3
17776,489,http://www.bis.org/review/r221011b.htm,Ravi Menon: Two problems for FinTech to solve - cross-border payments and ESG data,"Keynote speech by Mr Ravi Menon, Managing Director of the Monetary Authority of Singapore, at the Annual SWIFT International Banking Operations Seminar (SIBOS) 2022, Amsterdam, 10 October 2022.",2022-10-10 00:00:00,Ravi Menon,r221011b,0.9915522575378418,-6.118218104044597e-05,0.4999694089094798,1,1.0,2,2
17794,507,http://www.bis.org/review/r221017m.htm,Christine Lagarde: IMFC Statement,"Speech by Ms Christine Lagarde, President of the European Central Bank, at the forty-sixth meeting of the International Monetary and Financial Committee (IMFC), IMF Annual Meetings, Washington DC, 14 October 2022.",2022-10-14 00:00:00,Christine Lagarde,r221017m,0.6293347994486491,-0.15036523342132568,0.42481738328933716,1,1.0,1,1
17820,533,http://www.bis.org/review/r221028g.htm,Felipe M Medalla: Economic prospects and the state of the thrift banking industry,"Speech (virtual) by Mr Felipe M Medalla, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Chamber of Thrift Banks 2022 Annual Convention, 19 October 2022.",2022-10-19 00:00:00,Felipe M Medalla,r221028g,-0.4986163775126139,-0.7038607915242513,0.14806960423787435,1,1.0,1,1
17842,555,http://www.bis.org/review/r221031l.htm,Harvesh Seegolam: Digitalisation as a transformative force in banking,"Keynote speech by Mr Harvesh Seegolam, Governor of the Bank of Mauritius, at the Infosys Finacle Mauritius Banking Connect 2022, Turtle Bay, 4 October 2022.",2022-10-04 00:00:00,Harvesh Seegolam,r221031l,-0.592138358950615,-0.791796424984932,0.10410178750753402,1,1.0,1,1
17855,568,http://www.bis.org/review/r221103g.htm,Mouatassem Boudiaf: IMFC Deputies meeting Statement,"Statement by Mr Mouatassem Boudiaf, Deputy Governor of the Bank of Algeria, on behalf of the Islamic Republic of Afghanistan, Algeria, Ghana, Islamic Republic of Iran, Libya, Morocco, Pakistan, and Tunisia, at the IMFC Deputies meeting, Session 1 ""Global Economic Outlook"" and Session 2 ""Managing Director's global policy agenda"", Washington DC, 20 September 2022.",2022-09-20 00:00:00,Mouatassem Boudiaf,r221103g,0.7283721566200256,-0.12459549733570643,0.4377022513321468,1,1.0,1,1
17885,598,http://www.bis.org/review/r221109b.htm,Fehmi Mehmeti: The banking sector is able to withstand possible negative shocks,"Speech by Mr Fehmi Mehmeti, Governor of the Central Bank of the Republic of Kosovo, at the 20th anniversary of the establishment of the Kosovo Banking Association, Pristina, 3 November 2022.",2022-11-03 00:00:00,Fehmi Mehmeti,r221109b,0.5043392553925514,-0.24413759261369705,0.3779312036931515,1,1.0,1,1
17899,612,http://www.bis.org/review/r221109a.htm,Pablo García Silva: The post-pandemic landscape for central bank statistics,"Remarks by Mr Pablo García Silva, Deputy Governor of the Central Bank of Chile, at the 11th IFC Biennial Conference, Basel, 25 August 2022.",2022-08-25 00:00:00,Pablo García Silva,r221109a,0.6615341752767563,-0.16458300252755484,0.41770849873622257,1,1.0,1,1
17906,619,http://www.bis.org/review/r221111c.htm,Claudia Buch: The International Banking Research Network (IBRN) - the first decade and the way forward,"Introductory remarks by Prof Claudia Buch, Vice-President of the Deutsche Bundesbank, prepared for the 10th anniversary of the International Banking Research Network (IBRN), Eltville, 6 October 2022.",2022-10-06 00:00:00,Claudia Buch,r221111c,-0.703962056409745,-0.8465631178447178,0.07671844107764109,1,0.3333333333333333,1,3
17910,623,http://www.bis.org/review/r221116f.htm,Frank Elderson: Maintaining prudence when navigating unexpected tides and firming currents,"Dinner speech by Mr Frank Elderson, Member of the Executive Board of the European Central Bank and Vice-Chair of the Supervisory Board of the European Central Bank, at the 25th Frankfurt Euro Finance Week, Frankfurt am Main, 15 November 2022.",2022-11-15 00:00:00,Frank Elderson,r221116f,0.7834058701992035,-0.10377947158283657,0.4481102642085817,1,1.0,1,1
17974,687,http://www.bis.org/review/r221124f.htm,Derville Rowland: Breaking new ground - regulating for emerging risks,"Remarks by Ms Derville Rowland, Deputy Governor of the Central Bank of Ireland, at the Annual Irish Funds UK Symposium, London, 24 November 2022.",2022-11-24 00:00:00,Derville Rowland,r221124f,-0.3998382802192981,-0.692303907412749,0.15384804629362547,1,0.5,1,2
18014,727,http://www.bis.org/review/r221214b.htm,Adrian Orr: Opening remarks to Finance and Expenditure Committee,"Opening remarks by Mr Adrian Orr, Governor of the Reserve Bank of New Zealand, at the Finance and Expenditure Committee (FEC), Wellington, 14 December 2022.",2022-12-14 00:00:00,Adrian Orr,r221214b,-0.6215244423259388,-0.8030619512904774,0.09846902435476129,1,0.5,1,2
18071,23,http://www.bis.org/review/r230125a.htm,Klaas Knot: Daring to know in times of uncertainty and structural shifts,"Speech (virtually) by Mr Klaas Knot, President of the Netherlands Bank and Chair of the Financial Stability Board, at the 11th ILF Conference on the Future of the Financial Sector ""The Next Systemic Financial Crisis – Where Might it Come From?"": Financial Stability in a Polycrisis World, at the Goethe University's Law and Finance Institute, Frankfurt am Main, 24 January 2023.",2023-01-24 00:00:00,Klaas Knot,r230125a,-0.5269348842126352,-0.7487709169034604,0.1256145415482698,1,0.5,1,2
18076,28,http://www.bis.org/review/r230321b.htm,Christine Lagarde: Hearing at the Committee on Economic and Monetary Affairs of the European Parliament,"Speech by Ms Christine Lagarde, President of the European Central Bank, at the Hearing at the Committee on Economic and Monetary Affairs of the European Parliament, Brussels, 20 March 2023.",2023-03-20 00:00:00,Christine Lagarde,r230321b,0.643263361283711,-0.14470987234796798,0.427645063826016,1,1.0,1,1
18078,30,http://www.bis.org/review/r230405e.htm,Lesetja Kganyago: Introductory remarks - Witwatersrand dialogue,"Introductory remarks by Mr Lesetja Kganyago, Governor of the South African Reserve Bank, at the Witwatersrand dialogue, Johannesburg, 16 March 2023.",2023-03-16 00:00:00,Lesetja Kganyago,r230405e,0.5180977061390877,-0.2304520532488823,0.38477397337555885,1,1.0,1,1
18086,38,http://www.bis.org/review/r230405h.htm,Rajeshwar Rao: Financial sector as an enabler for developed India,"Keynote address by Mr Rajeshwar Rao, Deputy Governor of the Reserve Bank of India, at the 31st Annual Management Convention of Thrissur Management Association, Mumbai, 3 April 2023.",2023-04-03 00:00:00,Rajeshwar Rao,r230405h,-0.5898899107143797,-0.7888707765217485,0.10556461173912574,1,0.5,1,2
18102,54,http://www.bis.org/review/r230418g.htm,Ida Wolden Bache: Norges Bank's management of the Government Pension Fund Global,"Introductory statement by Ms Ida Wolden Bache, Governor of Norges Bank (Central Bank of Norway), at the hearing of the Standing Committee on Finance and Economic Affairs of the Storting (Norwegian parliament), Oslo, 18 April 2023.",2023-04-18 00:00:00,Ida Wolden Bache,r230418g,-0.0637664794921875,-0.5071360800001357,0.24643195999993217,1,1.0,1,1
18140,92,http://www.bis.org/review/r230214c.htm,Pablo Hernández de Cos: (De)globalisation and economic policies in the European context,"Speech by Mr Pablo Hernández de Cos, Governor of the Bank of Spain, at the Dialogue with the Governor on the Future of Globalisation, Cañada Blanch Centre for Contemporary Spanish Studies and London School of Economics and Political Science, London, 9 February 2023.",2023-02-09 00:00:00,Pablo Hernández de Cos,r230214c,-0.0277447819709777,-0.4865600360764398,0.25671998196178014,1,0.3333333333333333,1,3
18153,105,http://www.bis.org/review/r230217c.htm,Ida Wolden Bache: Economic perspectives,"Annual address by Ms Ida Wolden Bache, Governor of Norges Bank (Central Bank of Norway), to the Supervisory Council of Norges Bank and invited guests, Oslo, 16 February 2023.",2023-02-16 00:00:00,Ida Wolden Bache,r230217c,-0.3527817774792107,-0.6603036364730523,0.16984818176347383,1,0.3333333333333333,1,3
18183,135,http://www.bis.org/review/r230308e.htm,Adrian Orr: Promoting economic wellbeing - Te Pūtea Matua optimisation challenges,"Keynote speech by Mr Adrian Orr, Governor of the Reserve Bank of New Zealand, at the 2023 New Zealand Economics Forum, Waikato University, Hamilton, 3 March 2023.",2023-03-03 00:00:00,Adrian Orr,r230308e,-0.017161818913051,-0.4946446691240583,0.2526776654379709,1,0.5,1,2
18195,147,http://www.bis.org/review/r230313c.htm,Ravi Menon: Three new drivers of asset markets,"Opening remarks by Mr Ravi Menon, Managing Director of the Monetary Authority of Singapore, at the Investment Management Association of Singapore (IMAS)-Bloomberg Investment Conference, Singapore, 9 March 2023.",2023-03-09 00:00:00,Ravi Menon,r230313c,0.7696478347624501,-0.09105679104405065,0.4544716044779747,1,0.5,1,2
18291,243,http://www.bis.org/review/r230509c.htm,Ida Wolden Bache: The conduct of monetary policy,"Introductory statement by Ms Ida Wolden Bache,  Governor of Norges Bank (Central Bank of Norway), at the hearing of the Standing Committee on Finance and Economic Affairs of the Storting (Norwegian parliament) in connection with the Storting's deliberations on the Financial Market Report, 9 May 2023.",2023-05-09 00:00:00,Ida Wolden Bache,r230509c,-0.2563721849804833,-0.614850674356733,0.1925746628216335,1,0.5,1,2
18294,246,http://www.bis.org/review/r230510b.htm,François Villeroy de Galhau: Parisian momentum,"Speech by Mr François Villeroy de Galhau, Governor of the Bank of France, at the Bloomberg ""Future of Finance"" Paris forum, Paris, 9 May 2023.",2023-05-09 00:00:00,François Villeroy de Galhau,r230510b,0.471135139465332,-0.23949310779571534,0.38025344610214235,1,1.0,1,1
18299,251,http://www.bis.org/review/r230515a.htm,Pablo Hernández de Cos: The financial system - current situation and challenges,"Speech by Mr Pablo Hernández de Cos, Governor of the Bank of Spain, at the IE University-Bank of Spain-Federal Reserve Bank of Saint Louis Conference ""Current Challenges in Economics &amp; Finance"", Madrid, 11 May 2023.",2023-05-11 00:00:00,Pablo Hernández de Cos,r230515a,0.0715185973955237,-0.44878721755483875,0.2756063912225806,1,0.5,1,2
18300,252,http://www.bis.org/review/r230517f.htm,Michael Debabrata Patra: The dawn of India's age,"Inaugural address by Dr Michael Debabrata Patra, Deputy Governor of the Reserve Bank of India, at the Indira Gandhi Institute of Development Research (IGIDR) Alumni Conference, Mumbai, 10 May 2023.",2023-05-10 00:00:00,Michael Debabrata Patra,r230517f,-0.083640113898686,-0.5286454285894121,0.23567728570529395,1,0.5,1,2
18421,373,http://www.bis.org/review/r230706a.htm,Ravi Menon: Remarks on the MAS Annual Report 2022/2023,"Remarks by Mr Ravi Menon, Managing Director of the Monetary Authority of Singapore, at the MAS Annual Report 2022/2023 Media Conference, Singapore, 5 July 2023.",2023-07-05 00:00:00,Ravi Menon,r230706a,-0.1013153195381164,-0.5446518177077884,0.22767409114610582,1,0.25,1,4
